UserID,letter,from_x,from_y,to_x,to_y,timeStamp
1657210780716,7,1,2,1,3,09:33:30
1657210780716,8,2,2,1,2,09:33:34
1657210780716,11,2,1,2,2,09:33:37
1657210780716,7,1,1,1,2,09:33:21
1657210780716,8,1,2,2,2,09:33:49
1657210780716,7,1,3,1,2,09:33:52
1657210780716,6,2,3,1,3,09:33:56
1657210780716,8,2,2,2,3,09:33:57
1657210780716,7,1,2,2,2,09:33:59
1657210780716,4,0,2,1,2,09:34:00
1657210780716,3,0,3,0,2,09:34:01
1657210780716,6,1,3,0,3,09:34:05
1657210780716,11,2,2,2,1,09:33:48
1657210780716,4,1,2,1,3,09:34:08
1657210780716,3,0,2,1,2,09:34:11
1657210780716,3,1,2,1,3,09:34:21
1657210780716,4,1,3,0,3,09:34:19
1657210780716,6,0,2,1,2,09:34:25
1657210780716,3,1,3,0,3,09:34:31
1657210780716,6,0,3,0,2,09:34:18
1657210780716,4,0,3,0,2,09:34:29
1657210780716,7,2,2,2,3,09:34:38
1657210780716,8,2,3,1,3,09:34:34
1657210780716,11,2,1,2,2,09:34:42
1657210780716,10,1,1,2,1,09:34:43
1657210780716,6,1,2,1,1,09:34:44
1657210780716,8,1,3,1,2,09:34:48
1657210780716,3,0,3,1,3,09:34:50
1657210780716,4,0,2,0,3,09:34:51
1657210780716,8,1,2,0,2,09:34:53
1657210780716,3,1,3,1,2,09:34:54
1657210780716,7,2,3,1,3,09:34:56
1657210780716,11,2,2,2,3,09:34:59
1657210780716,10,2,1,2,2,09:35:04
1657210780716,6,1,1,2,1,09:35:09
1657210780716,2,0,1,1,1,09:35:11
1657210780716,8,0,2,0,1,09:35:12
1657210780716,3,1,2,0,2,09:35:14
1657210780716,2,1,1,1,2,09:35:18
1657210780716,5,1,0,1,1,09:35:20
1657210780716,1,0,0,1,0,09:35:21
1657210780716,5,1,1,0,1,09:35:28
1657210780716,1,1,0,1,1,09:35:31
1657210780716,8,0,1,0,0,09:35:22
1657210780716,8,0,0,1,0,09:35:43
1657210780716,5,0,1,0,0,09:35:48
1657210780716,1,1,1,0,1,09:35:55
1657210780716,2,1,2,1,1,09:35:56
1657210780716,7,1,3,1,2,09:36:00
1657210780716,11,2,3,1,3,09:36:02
1657210780716,10,2,2,2,3,09:36:03
1657210780716,6,2,1,2,2,09:36:05
1657210780716,9,2,0,2,1,09:36:06
1657210780716,8,1,0,2,0,09:36:07
1657210780716,5,0,0,1,0,09:36:09
1657210780716,1,0,1,0,0,09:36:10
1657210780716,2,1,1,0,1,09:36:11
1657210780716,7,1,2,1,1,09:36:24
1657210780716,6,2,2,1,2,09:36:26
1657210780716,7,1,1,2,1,09:36:28
1657210780716,9,2,1,2,2,09:36:26
1657210780716,6,1,2,1,1,09:36:29
1657210780716,11,1,3,1,2,09:36:31
1657210780716,10,2,3,1,3,09:36:32
1657210780716,9,2,2,2,3,09:36:34
1657210780716,7,2,1,2,2,09:36:35
1657210780716,8,2,0,2,1,09:36:40
1657210780716,5,1,0,2,0,09:37:02
1657210780716,6,1,1,1,0,09:37:03
1657210780716,11,1,2,1,1,09:37:04
1657210780716,7,2,2,2,3,09:37:09
1657210780716,10,1,3,1,2,09:37:05
1657210780716,8,2,1,2,2,09:37:10
1657210780716,9,2,3,1,3,09:37:07
1657210780716,5,2,0,2,1,09:37:13
1657210780716,6,1,0,2,0,09:37:14
1657210780716,11,1,1,1,0,09:37:15
1657210780716,10,1,2,1,1,09:37:16
1657210780716,9,1,3,1,2,09:37:17
1657210780716,7,2,3,1,3,09:37:18
1657210780716,8,2,2,2,3,09:37:20
1657210780716,6,2,0,2,1,09:37:27
1657210780716,11,1,0,2,0,09:37:28
1657210780716,10,1,1,1,0,09:37:29
1657210780716,9,1,2,1,1,09:37:30
1657210780716,11,2,0,2,1,09:37:34
1657210780716,10,1,0,2,0,09:37:35
1657210780716,5,2,1,2,2,09:37:25
1657210780716,6,2,1,2,2,09:37:33
1657210780716,5,2,2,1,2,09:37:31
1657210780716,9,1,1,1,0,09:37:38
1657210780716,5,1,2,1,1,09:37:40
1657210780716,6,2,2,1,2,09:37:41
1657210780716,11,2,1,2,2,09:37:43
1657210780716,10,2,0,2,1,09:37:44
1657210780716,9,1,0,2,0,09:37:45
1657210780716,6,1,2,1,1,09:37:49
1657210780716,7,1,3,1,2,09:37:51
1657210780716,12,3,3,2,3,09:37:53
1657210780716,8,2,3,1,3,09:37:52
1657210780716,5,1,1,1,0,09:37:48
1657210761245,5,0,1,1,1,11:24:49
1657210761245,6,0,0,0,1,11:24:51
1657210761245,1,1,0,0,0,11:24:53
1657210761245,5,1,1,1,0,11:24:56
1657210761245,6,0,1,1,1,11:25:01
1657210761245,2,0,2,0,1,11:25:02
1657210761245,3,1,2,0,2,11:25:03
1657210761245,7,2,2,1,2,11:25:06
1657210761245,11,2,3,2,2,11:25:09
1657210761245,12,3,3,2,3,11:25:11
1657211073669,5,0,1,1,1,12:26:23
1657211073669,6,0,0,0,1,12:26:24
1657211073669,1,1,0,0,0,12:26:25
1657211073669,5,1,1,1,0,12:26:27
1657211073669,2,0,2,0,1,12:26:29
1657211073669,3,1,2,0,2,12:26:30
1657211073669,7,2,2,1,2,12:26:36
1657211073669,15,3,2,2,2,12:26:41
1657211073669,12,3,3,3,2,12:26:42
1657211073669,12,3,2,2,2,12:26:47
1657211073669,12,2,2,3,2,12:26:54
1657211073669,15,2,3,2,2,12:26:57
1657211073669,11,3,3,2,3,12:26:58
1657211073669,12,3,2,3,3,12:27:00
1657211073669,11,2,3,3,3,12:26:43
1657211073669,11,2,3,2,2,12:27:01
1657211073669,15,2,2,3,2,12:27:01
1657211073669,15,2,2,2,3,12:26:46
1657211073669,12,3,3,2,3,12:27:02
1657211073669,6,0,1,1,1,12:26:28
1657210790770,5,0,1,1,1,11:28:37
1657210790770,6,0,0,0,1,11:28:38
1657210790770,1,1,0,0,0,11:28:39
1657210790770,5,1,1,1,0,11:28:45
1657210790770,6,0,1,1,1,11:28:47
1657210790770,2,0,2,0,1,11:28:48
1657210790770,3,1,2,0,2,11:28:50
1657210790770,7,2,2,1,2,11:28:51
1657210790770,11,2,3,2,2,11:29:05
1657210790770,12,3,3,2,3,11:29:06
1657211207862,5,0,1,1,1,12:28:23
1657211207862,6,0,0,0,1,12:28:25
1657211207862,1,1,0,0,0,12:28:26
1657211207862,5,1,1,1,0,12:28:27
1657211207862,2,0,2,0,1,12:28:29
1657211207862,3,1,2,0,2,12:28:29
1657211207862,7,2,2,1,2,12:28:32
1657211207862,11,2,3,2,2,12:28:34
1657211207862,6,0,1,1,1,12:28:28
1657211207862,12,3,3,2,3,12:28:35
1657211007756,5,0,1,1,1,11:29:13
1657211007756,3,1,2,0,2,11:29:24
1657211007756,2,0,2,0,1,11:29:21
1657211007756,7,2,2,1,2,11:29:46
1657211007756,11,2,3,2,2,11:29:54
1657211007756,12,3,3,2,3,11:30:00
1657211007756,15,3,2,3,3,11:30:13
1657211007756,13,3,0,3,1,11:30:15
1657211007756,14,3,1,3,2,11:30:14
1657211007756,9,2,0,3,0,11:30:34
1657211007756,1,1,0,2,0,11:30:39
1657211007756,2,0,1,0,0,11:30:47
1657211007756,5,1,1,0,1,11:30:49
1657211007756,6,0,0,1,0,11:30:46
1657211007756,2,0,0,1,0,11:31:06
1657211007756,6,1,0,1,1,11:30:50
1657211007756,1,2,0,1,0,11:31:02
1657211007756,1,1,0,2,0,11:31:04
1657211007756,6,1,1,1,0,11:31:23
1657211007756,2,1,0,0,0,11:31:22
1657211007756,2,0,0,0,1,11:31:27
1657211007756,5,0,1,1,1,11:31:25
1657211007756,6,1,0,0,0,11:31:32
1657211007756,1,2,0,1,0,11:31:36
1657211007756,10,2,1,2,0,11:31:43
1657211007756,5,1,1,2,1,11:31:44
1657211007756,2,0,1,1,1,11:31:46
1657211007756,6,0,0,0,1,11:31:48
1657211007756,1,1,0,0,0,11:31:49
1657211007756,2,1,1,1,0,11:31:54
1657211007756,5,2,1,1,1,11:31:59
1657211007756,5,1,1,2,1,11:32:03
1657211007756,2,1,0,1,1,11:32:04
1657211007756,2,1,1,1,0,11:32:14
1657211007756,6,0,1,1,1,11:32:19
1657211007756,1,0,0,0,1,11:32:24
1657211007756,2,1,0,0,0,11:32:26
1657211007756,6,1,1,1,0,11:32:30
1657211007756,5,2,1,1,1,11:32:31
1657211007756,5,1,1,2,1,11:32:33
1657211007756,6,1,0,1,1,11:32:38
1657211007756,2,0,0,1,0,11:32:39
1657211007756,3,0,2,0,1,11:33:00
1657211007756,7,1,2,0,2,11:33:03
1657211007756,6,1,1,1,2,11:33:04
1657211007756,5,2,1,1,1,11:33:05
1657211007756,10,2,0,2,1,11:33:09
1657211007756,9,3,0,2,0,11:33:14
1657211007756,1,0,1,0,0,11:32:48
1657211007756,9,2,0,3,0,11:33:27
1657211007756,10,2,1,2,0,11:33:32
1657211007756,10,2,0,2,1,11:33:35
1657211007756,2,1,0,2,0,11:33:36
1657211007756,9,3,0,2,0,11:33:58
1657211007756,13,3,1,3,0,11:34:01
1657211007756,14,3,2,3,1,11:34:02
1657211007756,15,3,3,3,2,11:34:03
1657211007756,12,2,3,3,3,11:34:13
1657211007756,2,2,0,1,0,11:33:53
1657211007756,8,1,3,2,3,11:34:16
1657211007756,4,0,3,1,3,11:34:18
1657211007756,6,1,2,1,3,11:34:30
1657211007756,7,0,2,1,2,11:34:32
1657211007756,4,1,3,0,3,11:34:28
1657211007756,4,0,3,0,2,11:34:36
1657211007756,6,1,3,0,3,11:34:39
1657211007756,7,1,2,1,3,11:34:40
1657211007756,5,1,1,1,2,11:34:44
1657211007756,2,1,0,1,1,11:34:45
1657211007756,3,0,1,0,0,11:34:49
1657211007756,2,1,1,0,1,11:34:50
1657211007756,3,0,0,1,0,11:34:53
1657211007756,1,0,0,1,0,11:34:47
1657211007756,3,1,0,0,0,11:34:57
1657211007756,1,1,0,1,1,11:34:52
1657211007756,1,1,1,1,0,11:35:04
1657211007756,5,1,2,1,1,11:35:06
1657211007756,4,0,2,1,2,11:35:08
1657211007756,2,0,1,0,2,11:35:09
1657211007756,3,0,0,0,1,11:35:14
1657211007756,1,1,0,0,0,11:35:15
1657211007756,2,0,2,1,2,11:35:21
1657211007756,5,1,1,1,0,11:35:18
1657211007756,3,0,1,0,2,11:35:22
1657211007756,4,1,2,1,1,11:35:19
1657211007756,4,1,1,0,1,11:35:23
1657211007756,2,1,2,1,1,11:35:25
1657211007756,7,1,3,1,2,11:35:29
1657211007756,3,0,2,0,3,11:35:36
1657211007756,4,0,1,0,2,11:35:37
1657211007756,2,1,1,0,1,11:35:38
1657211007756,7,1,2,1,1,11:35:40
1657211007756,3,0,3,0,2,11:35:44
1657211007756,6,1,3,0,3,11:35:45
1657211007756,6,0,3,1,3,11:35:30
1657211007756,4,0,2,1,2,11:35:43
1657211007756,4,1,2,1,3,11:35:57
1657211007756,3,0,2,1,2,11:36:00
1657211007756,6,0,3,0,2,11:36:00
1657211007756,4,1,3,0,3,11:36:01
1657211007756,3,1,2,1,3,11:36:07
1657211007756,3,1,3,1,2,11:36:12
1657211007756,6,0,2,1,2,11:36:08
1657211007756,6,0,2,0,3,11:36:14
1657211007756,3,1,2,0,2,11:36:15
1657211007756,4,1,3,1,2,11:36:17
1657211007756,4,0,3,1,3,11:36:13
1657211007756,6,1,2,0,2,11:36:10
1657211007756,6,0,3,1,3,11:36:18
1657211007756,3,0,2,0,3,11:36:19
1657211007756,4,1,2,0,2,11:36:21
1657211007756,6,1,3,1,2,11:36:22
1657211007756,3,0,3,1,3,11:36:23
1657211007756,4,0,2,0,3,11:36:30
1657211007756,2,0,1,0,2,11:36:37
1657211007756,1,0,0,0,1,11:36:39
1657211007756,5,1,0,0,0,11:36:43
1657211007756,7,1,1,1,0,11:36:44
1657211007756,4,0,3,1,3,11:36:50
1657211007756,6,1,2,1,1,11:36:45
1657211007756,3,1,3,1,2,11:36:49
1657211007756,2,0,2,0,3,11:36:57
1657211007756,3,1,2,0,2,11:36:58
1657211007756,3,0,2,1,2,11:37:00
1657211007756,1,0,1,0,2,11:37:01
1657211007756,6,1,1,0,1,11:37:04
1657211007756,3,1,2,1,1,11:37:07
1657211007756,4,1,3,1,2,11:37:10
1657211007756,4,1,2,1,3,11:37:20
1657211007756,3,1,1,1,2,11:37:22
1657211007756,7,1,1,1,0,11:37:26
1657211007756,6,0,1,1,1,11:37:28
1657211007756,5,0,0,0,1,11:37:29
1657211007756,7,1,0,0,0,11:37:30
1657211007756,7,1,0,1,1,11:37:23
1657211007756,6,1,1,1,0,11:37:32
1657211007756,5,0,1,1,1,11:37:35
1657211007756,1,0,1,0,2,11:37:44
1657211007756,7,0,0,0,1,11:37:46
1657211007756,1,0,2,0,1,11:37:40
1657211007756,6,1,0,0,0,11:37:47
1657211007756,5,1,1,1,0,11:37:49
1657211007756,7,0,1,1,1,11:37:54
1657211007756,1,0,2,0,1,11:38:01
1657211007756,2,0,3,0,2,11:38:06
1657211007756,2,0,2,0,3,11:38:10
1657211007756,3,1,2,0,2,11:38:11
1657211007756,4,1,3,1,2,11:38:12
1657211007756,2,0,3,1,3,11:38:13
1657211007756,3,0,2,0,3,11:38:14
1657211007756,7,1,1,0,1,11:38:19
1657211007756,1,0,1,0,2,11:38:19
1657211007756,4,1,2,1,1,11:38:20
1657211007756,2,1,3,1,2,11:38:22
1657211007756,3,0,3,1,3,11:38:25
1657211007756,1,0,2,0,3,11:38:28
1657211007756,6,0,0,0,1,11:38:45
1657211007756,7,0,1,0,2,11:38:44
1657211007756,4,1,1,1,0,11:39:34
1657211007756,5,1,0,0,0,11:39:32
1657211007756,2,1,2,1,1,11:39:41
1657211007756,3,1,3,0,3,11:39:47
1657211007756,1,0,2,0,3,11:39:51
1657211007756,6,0,1,0,2,11:39:53
1657211007756,2,1,1,0,1,11:39:53
1657211007756,7,1,2,1,1,11:39:54
1657211007756,3,0,3,1,3,11:39:50
1657211007756,7,1,1,1,0,11:40:02
1657211007756,6,1,2,1,1,11:40:03
1657211007756,7,0,2,1,2,11:39:45
1657211007756,2,0,1,0,2,11:39:57
1657211007756,1,0,3,0,2,11:39:46
1657211007756,4,1,0,0,0,11:40:01
1657211007756,1,0,3,1,3,11:40:06
1657211007756,3,1,2,0,2,11:40:09
1657211007756,1,1,3,1,2,11:40:12
1657211007756,6,0,2,1,2,11:39:56
1657211007756,2,0,3,1,3,11:40:13
1657211007756,5,0,0,0,1,11:40:00
1657211007756,3,0,2,0,3,11:40:19
1657211007756,5,0,1,0,2,11:40:20
1657211007756,6,1,1,0,1,11:40:23
1657211007756,1,1,2,1,1,11:40:24
1657211007756,3,1,3,1,2,11:40:05
1657211007756,3,0,3,1,3,11:40:26
1657211007756,2,0,2,0,3,11:40:07
1657211007756,5,0,2,0,3,11:40:32
1657211007756,6,0,1,0,2,11:40:33
1657211007756,4,0,0,0,1,11:40:36
1657211007756,7,1,0,0,0,11:40:38
1657211007756,1,1,1,1,0,11:40:39
1657211007756,2,1,2,1,1,11:40:41
1657211007756,6,0,2,1,2,11:40:45
1657211007756,4,0,1,0,2,11:40:46
1657211007756,2,1,3,1,2,11:40:25
1657211007756,1,1,0,0,0,11:40:54
1657211007756,2,1,1,1,0,11:40:57
1657211007756,7,0,0,0,1,11:40:49
1657211007756,7,0,1,0,0,11:41:10
1657211007756,2,1,1,0,1,11:41:12
1657211007756,2,1,0,1,1,11:41:03
1657211007756,6,1,2,1,1,11:41:16
1657211007756,3,1,3,1,2,11:41:18
1657211007756,5,0,3,1,3,11:41:19
1657211007756,1,0,0,1,0,11:41:06
1657211007756,4,0,2,0,3,11:41:20
1657211007756,3,1,2,0,2,11:41:24
1657211007756,6,1,1,1,2,11:41:28
1657211007756,1,1,0,1,1,11:41:29
1657211007756,7,0,0,1,0,11:41:34
1657211007756,7,1,0,0,0,11:41:38
1657211007756,9,2,0,1,0,11:41:40
1657211007756,10,2,1,2,0,11:41:44
1657211007756,9,1,0,1,1,11:41:46
1657211007756,1,1,1,2,1,11:41:45
1657211007756,9,1,1,2,1,11:41:51
1657211007756,10,1,0,1,1,11:41:52
1657211007756,1,2,1,2,0,11:41:50
1657211007756,10,2,0,1,0,11:41:48
1657211007756,1,1,0,2,0,11:41:56
1657211007756,7,0,0,1,0,11:41:57
1657211007756,1,2,0,1,0,11:41:55
1657211007756,7,1,0,0,0,11:42:06
1657211007756,10,1,1,2,1,11:42:11
1657211007756,1,2,0,1,0,11:42:09
1657211007756,1,1,0,1,1,11:42:14
1657211007756,9,2,1,2,0,11:42:10
1657211007756,2,0,1,1,1,11:42:19
1657211007756,7,0,0,0,1,11:42:20
1657211007756,1,1,0,0,0,11:42:21
1657211007756,1,1,1,1,0,11:42:17
1657211007756,9,2,0,1,0,11:42:24
1657211007756,10,2,1,2,0,11:42:25
1657211007756,2,1,1,2,1,11:42:28
1657211007756,7,0,1,1,1,11:42:29
1657211007756,7,1,1,1,0,11:42:35
1657211007756,1,0,0,0,1,11:42:33
1657211007756,9,1,0,0,0,11:42:34
1657211007756,7,1,0,1,1,11:42:41
1657211007756,10,2,0,1,0,11:42:46
1657211007756,2,2,1,2,0,11:42:47
1657211007756,7,1,1,2,1,11:42:49
1657211007756,1,0,1,1,1,11:42:50
1657211007756,9,0,0,0,1,11:42:52
1657211007756,10,1,0,0,0,11:42:53
1657211007756,1,1,1,1,0,11:42:55
1657211007756,1,1,0,1,1,11:42:56
1657211007756,2,2,0,1,0,11:42:57
1657211007756,7,2,1,2,0,11:42:59
1657211007756,1,1,1,2,1,11:43:04
1657211007756,9,0,1,1,1,11:43:06
1657211007756,10,0,0,0,1,11:43:07
1657211007756,9,1,1,1,0,11:43:10
1657211007756,10,0,1,1,1,11:43:11
1657211007756,9,1,0,0,0,11:43:17
1657211007756,2,1,0,0,0,11:43:09
1657211007756,7,1,0,1,1,11:43:22
1657211007756,2,0,0,0,1,11:43:13
1657211007756,1,2,0,1,0,11:43:24
1657211007756,1,1,0,2,0,11:43:27
1657211007756,9,0,0,1,0,11:43:31
1657211007756,7,2,0,1,0,11:43:19
1657211007756,2,0,1,0,0,11:43:33
1657211007756,1,2,1,2,0,11:43:19
1657211007756,10,1,1,2,1,11:43:21
1657211007756,2,0,0,0,1,11:43:34
1657211007756,9,1,0,0,0,11:43:35
1657211007756,1,2,0,1,0,11:43:36
1657211007756,10,2,1,2,0,11:43:38
1657211007756,7,1,1,2,1,11:43:42
1657211007756,1,1,0,0,0,11:43:46
1657211007756,9,0,0,0,1,11:43:45
1657211007756,7,2,1,2,0,11:43:53
1657211007756,2,0,1,1,1,11:43:44
1657211007756,10,2,0,1,0,11:43:48
1657211007756,1,0,0,0,1,11:44:01
1657211007756,9,1,1,1,0,11:44:04
1657211007756,2,2,1,1,1,11:44:05
1657211007756,2,1,1,2,1,11:43:54
1657211007756,9,0,1,1,1,11:43:55
1657211007756,10,0,0,1,0,11:44:11
1657211007756,10,1,0,0,0,11:44:02
1657211007756,7,2,0,2,1,11:44:07
1657211007756,9,1,0,2,0,11:44:08
1657211007756,5,1,3,1,2,11:44:23
1657211007756,1,0,1,0,0,11:44:12
1657211007756,2,1,1,0,1,11:44:13
1657211007756,6,1,2,1,1,11:44:21
1657211007756,8,2,3,1,3,11:44:37
1657211007756,11,2,2,2,3,11:44:46
1657211007756,7,2,1,2,2,11:44:48
1657211007756,9,2,0,2,1,11:44:52
1657211007756,10,1,0,2,0,11:44:53
1657211007756,6,1,1,1,0,11:44:56
1657211007756,5,1,2,1,1,11:44:57
1657211007756,7,2,2,1,2,11:45:00
1657211007756,9,2,1,2,2,11:45:01
1657211007756,10,2,0,2,1,11:45:02
1657211007756,6,1,0,2,0,11:45:03
1657211007756,5,1,1,1,0,11:45:04
1657211007756,10,2,1,1,1,11:45:08
1657211007756,6,2,0,2,1,11:45:10
1657211007756,6,2,1,2,0,11:45:14
1657211007756,9,2,2,2,1,11:45:15
1657211007756,9,2,1,2,2,11:45:21
1657211007756,10,1,1,2,1,11:45:22
1657211007756,7,1,2,1,1,11:45:31
1657211007756,9,2,2,1,2,11:45:35
1657211007756,10,2,1,2,2,11:45:37
1657211007756,6,2,0,2,1,11:45:38
1657211007756,5,1,0,2,0,11:45:40
1657211007756,7,1,1,1,0,11:45:42
1657211007756,6,2,1,1,1,11:45:52
1657211007756,10,2,2,2,1,11:45:54
1657211007756,9,1,2,2,2,11:45:59
1657211007756,6,1,1,1,2,11:46:03
1657211007756,10,2,1,1,1,11:46:06
1657211007756,7,1,0,2,0,11:46:09
1657211007756,10,1,1,1,0,11:46:10
1657211007756,5,2,0,2,1,11:46:07
1657211007756,10,1,0,2,0,11:46:19
1657211007756,5,2,1,1,1,11:46:13
1657211007756,7,2,0,2,1,11:46:17
1657211007756,6,1,2,1,1,11:46:27
1657211007756,5,1,1,1,0,11:46:20
1657211007756,8,1,3,1,2,11:46:29
1657211007756,11,2,3,1,3,11:46:31
1657211007756,9,2,2,2,3,11:46:32
1657211007756,7,2,1,2,2,11:46:33
1657211007756,6,1,1,2,1,11:46:35
1657211007756,8,1,2,1,1,11:46:40
1657211007756,7,2,2,1,2,11:46:41
1657211007756,6,2,1,2,2,11:46:52
1657211007756,8,1,1,2,1,11:46:54
1657211007756,7,1,2,1,1,11:46:58
1657211007756,9,2,3,1,3,11:47:04
1657211007756,6,2,2,2,3,11:47:07
1657211007756,11,1,2,2,2,11:47:08
1657211007756,11,1,3,1,2,11:46:59
1657211007756,8,2,1,1,1,11:47:16
1657211007756,11,2,2,2,1,11:47:21
1657211007756,6,2,3,2,2,11:47:23
1657211007756,7,1,1,1,2,11:47:11
1657211007756,9,1,3,2,3,11:47:27
1657211007756,7,1,2,1,3,11:47:31
1657211007756,8,1,1,1,2,11:47:32
1657211007756,6,2,2,1,2,11:47:36
1657211007756,9,2,3,2,2,11:47:39
1657211007756,8,1,2,1,1,11:47:35
1657211007756,8,1,1,1,2,11:47:46
1657211007756,7,1,3,2,3,11:47:43
1657211007756,6,1,2,1,3,11:47:44
1657211007756,11,2,1,1,1,11:47:48
1657211007756,9,2,2,2,1,11:47:50
1657211007756,7,2,3,2,2,11:47:52
1657211007756,6,1,3,2,3,11:47:53
1657211007756,8,1,2,1,3,11:47:54
1657211007756,7,2,2,1,2,11:47:57
1657211007756,9,2,1,2,2,11:47:58
1657211007756,11,1,1,2,1,11:48:01
1657211007756,5,1,0,1,1,11:48:09
1657211007756,10,2,0,1,0,11:48:10
1657211007756,11,2,1,2,0,11:48:10
1657211007756,9,2,2,2,1,11:48:11
1657211007756,6,2,3,2,2,11:48:12
1657211007756,5,1,1,2,1,11:48:24
1657211007756,9,2,1,2,2,11:48:23
1657211007756,10,1,0,1,1,11:48:31
1657211007756,11,2,0,1,0,11:48:33
1657211007756,5,2,1,2,0,11:48:34
1657211007756,10,1,1,2,1,11:48:36
1657211007756,10,2,1,1,1,11:48:40
1657211007756,9,2,2,2,1,11:48:41
1657211007756,6,2,3,2,2,11:48:42
1657211007756,6,2,2,2,3,11:48:44
1657211007756,7,1,2,2,2,11:48:47
1657211007756,7,2,2,1,2,11:48:50
1657211007756,9,2,1,2,2,11:48:52
1657211007756,10,1,1,2,1,11:48:54
1657211007756,11,1,0,1,1,11:48:56
1657211007756,5,2,0,1,0,11:48:56
1657211007756,10,2,1,2,0,11:49:02
1657211007756,9,2,2,2,1,11:49:08
1657211007756,7,1,2,2,2,11:49:13
1657211007756,11,1,1,1,2,11:49:14
1657211007756,9,2,1,1,1,11:49:15
1657211007756,7,2,2,2,1,11:49:16
1657211007756,11,1,2,2,2,11:49:17
1657211007756,9,1,1,1,2,11:49:26
1657211007756,7,2,1,1,1,11:49:27
1657211007756,11,2,2,2,1,11:49:32
1657211007756,9,1,2,2,2,11:49:33
1657211007756,8,1,3,1,2,11:49:36
1657211007756,6,2,3,1,3,11:49:37
1657211007756,9,2,2,2,3,11:49:41
1657211007756,8,1,2,2,2,11:49:46
1657211007756,6,1,3,1,2,11:49:47
1657211007756,9,2,3,1,3,11:49:49
1657211007756,8,2,2,2,3,11:49:50
1657211007756,11,2,1,2,2,11:49:53
1657211007756,7,1,1,2,1,11:49:55
1657211007756,11,2,2,1,2,11:49:58
1657211007756,6,1,2,1,1,11:49:56
1657211007756,7,2,1,2,2,11:49:58
1657211007756,7,2,2,2,1,11:50:04
1657211007756,8,2,3,2,2,11:50:06
1657211007756,9,1,3,2,3,11:50:07
1657211007756,11,1,2,1,3,11:50:09
1657211007756,8,2,2,1,2,11:50:10
1657211007756,7,2,1,2,2,11:50:11
1657211007756,7,2,2,2,1,11:50:14
1657211007756,9,2,3,2,2,11:50:15
1657211007756,11,1,3,2,3,11:50:16
1657211007756,8,1,2,1,3,11:50:17
1657211007756,9,2,2,1,2,11:50:20
1657211007756,7,2,1,2,2,11:50:23
1657211007756,7,2,2,2,1,11:50:24
1657211007756,11,2,3,2,2,11:50:25
1657211007756,11,2,2,2,3,11:50:32
1657211007756,7,2,1,2,2,11:50:39
1657211007756,6,1,1,2,1,11:50:44
1657211007756,9,1,2,1,1,11:50:45
1657211007756,7,2,2,1,2,11:50:46
1657211007756,6,2,1,2,2,11:50:48
1657211007756,9,1,1,2,1,11:50:50
1657211007756,9,2,1,1,1,11:50:52
1657211007756,10,2,0,2,1,11:50:54
1657211007756,5,1,0,2,0,11:50:55
1657211007756,9,1,1,1,0,11:50:56
1657211007756,6,2,2,2,1,11:50:58
1657211007756,10,2,1,1,1,11:50:57
1657211007756,7,1,2,2,2,11:51:02
1657211007756,10,1,1,1,2,11:51:03
1657211007756,6,2,1,1,1,11:51:03
1657211007756,6,1,1,1,2,11:51:20
1657211007756,7,2,2,2,1,11:51:16
1657211007756,10,1,2,2,2,11:51:17
1657211007756,7,2,1,1,1,11:51:21
1657211007756,9,1,0,2,0,11:51:24
1657211007756,7,1,1,1,0,11:51:27
1657211007756,6,1,1,1,2,11:51:30
1657211007756,5,2,0,2,1,11:51:24
1657211007756,5,2,1,1,1,11:51:31
1657211007756,9,2,0,2,1,11:51:36
1657211007756,6,1,2,1,1,11:51:29
1657211007756,7,1,0,2,0,11:51:37
1657211007756,5,1,1,1,0,11:51:38
1657211007756,6,1,2,1,1,11:51:45
1657211007756,10,2,2,1,2,11:51:48
1657211007756,9,2,1,2,2,11:51:49
1657211007756,7,2,0,2,1,11:51:51
1657211007756,5,1,0,2,0,11:51:53
1657211007756,6,1,1,1,0,11:51:54
1657211007756,10,1,2,1,1,11:51:55
1657211007756,7,2,1,2,2,11:51:57
1657211007756,9,2,2,1,2,11:51:56
1657211007756,10,1,1,2,1,11:51:59
1657211007756,6,1,0,1,1,11:52:01
1657211007756,5,2,0,1,0,11:52:03
1657211007756,10,2,1,2,0,11:52:07
1657211007756,7,2,2,2,1,11:52:08
1657211007756,9,1,2,2,2,11:52:09
1657211007756,6,1,1,1,2,11:52:10
1657211007756,7,2,1,1,1,11:52:11
1657211007756,9,2,2,2,1,11:52:12
1657211007756,6,1,2,2,2,11:52:19
1657211007756,7,1,1,1,2,11:52:20
1657211007756,9,2,1,1,1,11:52:21
1657211007756,6,2,2,2,1,11:52:22
1657211007756,8,1,3,2,3,11:52:29
1657211007756,11,2,3,2,2,11:52:28
1657211007756,7,1,2,1,3,11:52:30
1657211007756,9,1,1,1,2,11:52:34
1657211007756,6,2,1,1,1,11:52:35
1657211007756,11,2,2,2,1,11:52:38
1657211007756,9,1,2,2,2,11:52:39
1657211007756,7,1,3,1,2,11:52:40
1657211007756,8,2,3,1,3,11:52:41
1657211007756,12,3,3,2,3,11:53:01
1657211007756,15,3,2,3,3,11:53:06
1657211007756,14,3,1,3,2,11:53:07
1657211007756,13,3,0,3,1,11:53:08
1657211007756,10,2,0,3,0,11:53:14
1657211007756,11,2,1,2,0,11:53:17
