user_id,PointID,event_type,eventTimeStamp,org_axis,new_axis
7387239454636,,zoom,2023-07-27 22:28:33.569000,,
7387239454636,,zoom,2023-07-27 22:28:33.574000,,
7387239454636,,zoom,2023-07-27 22:28:33.685000,,
7387239454636,,zoom,2023-07-27 22:28:33.690000,,
7387239454636,,zoom,2023-07-27 22:28:33.800000,,
7387239454636,,zoom,2023-07-27 22:28:33.805000,,
7387239454636,,zoom,2023-07-27 22:28:33.910000,,
7387239454636,,zoom,2023-07-27 22:28:34.201000,,
7387239454636,,zoom,2023-07-27 22:28:34.304000,,
7387239454636,,zoom,2023-07-27 22:28:34.313000,,
7387239454636,,zoom,2023-07-27 22:28:34.431000,,
7387239454636,,zoom,2023-07-27 22:28:34.436000,,
7387239454636,,zoom,2023-07-27 22:28:34.555000,,
7387239454636,,zoom,2023-07-27 22:28:34.560000,,
7387239454636,,zoom,2023-07-27 22:28:34.671000,,
7387239454636,,zoom,2023-07-27 22:28:35.071000,,
7387239454636,,zoom,2023-07-27 22:28:35.176000,,
7387239454636,,zoom,2023-07-27 22:28:35.182000,,
7387239454636,,zoom,2023-07-27 22:28:35.291000,,
7387239454636,,zoom,2023-07-27 22:28:35.296000,,
7387239454636,,zoom,2023-07-27 22:28:35.399000,,
7387239454636,,zoom,2023-07-27 22:28:35.523000,,
7387239454636,,zoom,2023-07-27 22:28:35.625000,,
7387239454636,,zoom,2023-07-27 22:28:35.631000,,
7387239454636,,zoom,2023-07-27 22:28:35.737000,,
7387239454636,,zoom,2023-07-27 22:28:35.746000,,
7387239454636,,zoom,2023-07-27 22:28:35.861000,,
7387239454636,,zoom,2023-07-27 22:28:35.871000,,
7387239454636,,zoom,2023-07-27 22:28:35.979000,,
7387239454636,,zoom,2023-07-27 22:28:35.986000,,
7387239454636,,zoom,2023-07-27 22:28:36.089000,,
7387239454636,,zoom,2023-07-27 22:28:36.094000,,
7387239454636,,zoom,2023-07-27 22:28:36.198000,,
7387239454636,,zoom,2023-07-27 22:28:36.312000,,
7387239454636,,zoom,2023-07-27 22:28:36.412000,,
7387239454636,,zoom,2023-07-27 22:28:36.420000,,
7387239454636,,zoom,2023-07-27 22:28:36.538000,,
7387239454636,,zoom,2023-07-27 22:28:36.543000,,
7387239454636,,zoom,2023-07-27 22:28:36.650000,,
7387239454636,,zoom,2023-07-27 22:28:36.759000,,
7387239454636,,zoom,2023-07-27 22:28:36.859000,,
7387239454636,,click_axis_y,2023-07-27 22:28:39.032000,,
7387239454636,,axis_y,2023-07-27 22:28:40.367000,Num of Delayed Payment,Delay from due date
7387239454636,,zoom,2023-07-27 22:28:40.373000,,
7387239454636,,zoom,2023-07-27 22:28:41.040000,,
7387239454636,,zoom,2023-07-27 22:28:41.146000,,
7387239454636,25,hover,2023-07-27 22:28:41.366000,,
7387239454636,29,hover,2023-07-27 22:28:41.802000,,
7387239454636,,click_axis_x,2023-07-27 22:28:51.167000,,
7387239454636,,axis_x,2023-07-27 22:28:52.713000,Num of Delayed Payment,Credit History Age
7387239454636,,zoom,2023-07-27 22:28:52.718000,,
7387239454636,,zoom,2023-07-27 22:28:55.866000,,
7387239454636,,zoom,2023-07-27 22:28:55.972000,,
7387239454636,,zoom,2023-07-27 22:28:55.982000,,
7387239454636,,zoom,2023-07-27 22:28:56.089000,,
7387239454636,,zoom,2023-07-27 22:28:56.592000,,
7387239454636,,zoom,2023-07-27 22:28:56.711000,,
7387239454636,,zoom,2023-07-27 22:28:56.719000,,
7387239454636,,zoom,2023-07-27 22:28:56.824000,,
7387239454636,,zoom,2023-07-27 22:28:57.230000,,
7387239454636,,zoom,2023-07-27 22:28:57.337000,,
7387239454636,,zoom,2023-07-27 22:28:57.618000,,
7387239454636,,zoom,2023-07-27 22:28:57.660000,,
7387239454636,,zoom,2023-07-27 22:28:57.742000,,
7387239454636,,zoom,2023-07-27 22:28:57.771000,,
7387239454636,,zoom,2023-07-27 22:28:57.856000,,
7387239454636,,zoom,2023-07-27 22:28:57.899000,,
8328444589173,,click_axis_y,2023-07-31 23:57:45.830000,,
8328444589173,,click_axis_y,2023-07-31 23:57:49.377000,,
8328444589173,,click_axis_x,2023-07-31 23:57:55.670000,,
8328444589173,,axis_x,2023-08-01 00:00:27.635000,,Monthly Balance
8328444589173,,axis_y,2023-08-01 00:00:35.152000,,Num of Delayed Payment
8328444589173,21,click,2023-08-01 00:00:58.334000,,
8328444589173,,zoom,2023-08-01 00:00:58.396000,,
8328444589173,21,hover,2023-08-01 00:00:58.620000,,
8328444589173,20,click,2023-08-01 00:00:59.537000,,
8328444589173,,zoom,2023-08-01 00:00:59.544000,,
8328444589173,20,hover,2023-08-01 00:00:59.756000,,
8328444589173,1,click,2023-08-01 00:01:00.599000,,
8328444589173,,zoom,2023-08-01 00:01:00.609000,,
8328444589173,1,hover,2023-08-01 00:01:00.812000,,
8328444589173,25,click,2023-08-01 00:01:01.517000,,
8328444589173,,zoom,2023-08-01 00:01:01.526000,,
8328444589173,25,hover,2023-08-01 00:01:01.736000,,
8328444589173,13,click,2023-08-01 00:01:03.007000,,
8328444589173,,zoom,2023-08-01 00:01:03.016000,,
8328444589173,13,hover,2023-08-01 00:01:03.207000,,
8328444589173,30,click,2023-08-01 00:01:04.311000,,
8328444589173,,zoom,2023-08-01 00:01:04.323000,,
8328444589173,30,hover,2023-08-01 00:01:05.192000,,
8328444589173,5,hover,2023-08-01 00:01:06.383000,,
8328444589173,,zoom,2023-08-01 00:01:09.714000,,
8328444589173,17,hover,2023-08-01 00:01:10.590000,,
8328444589173,2,hover,2023-08-01 00:01:12.232000,,
8328444589173,26,click,2023-08-01 00:01:14.579000,,
8328444589173,,zoom,2023-08-01 00:01:14.635000,,
8328444589173,,drag,2023-08-01 00:01:15.184000,,
8328444589173,,zoom,2023-08-01 00:01:15.184000,,
8328444589173,,zoom,2023-08-01 00:01:15.315000,,
8328444589173,24,hover,2023-08-01 00:01:15.572000,,
8328444589173,2,hover,2023-08-01 00:01:16.127000,,
8328444589173,2,hover,2023-08-01 00:01:16.373000,,
8328444589173,2,click,2023-08-01 00:01:16.876000,,
8328444589173,,zoom,2023-08-01 00:01:16.888000,,
8328444589173,2,hover,2023-08-01 00:01:17.001000,,
8328444589173,,zoom,2023-08-01 00:01:17.347000,,
8328444589173,,drag,2023-08-01 00:01:17.347000,,
8328444589173,,zoom,2023-08-01 00:01:17.468000,,
8328444589173,26,hover,2023-08-01 00:01:18.869000,,
8328444589173,24,hover,2023-08-01 00:01:19.125000,,
8328444589173,,zoom,2023-08-01 00:01:19.494000,,
8328444589173,,drag,2023-08-01 00:01:19.495000,,
8328444589173,,zoom,2023-08-01 00:01:19.605000,,
8328444589173,24,hover,2023-08-01 00:01:21.015000,,
8328444589173,28,hover,2023-08-01 00:01:28.037000,,
8328444589173,,zoom,2023-08-01 00:01:29.826000,,
8328444589173,,drag,2023-08-01 00:01:29.826000,,
8328444589173,,zoom,2023-08-01 00:01:29.951000,,
8328444589173,19,click,2023-08-01 00:01:30.731000,,
8328444589173,,zoom,2023-08-01 00:01:30.737000,,
8328444589173,19,hover,2023-08-01 00:01:31.273000,,
8328444589173,,zoom,2023-08-01 00:01:35.237000,,
8328444589173,5,hover,2023-08-01 00:01:38.622000,,
8328444589173,7,click,2023-08-01 00:01:39.603000,,
8328444589173,,zoom,2023-08-01 00:01:39.660000,,
8328444589173,5,click,2023-08-01 00:01:40.332000,,
8328444589173,,zoom,2023-08-01 00:01:40.341000,,
8328444589173,5,hover,2023-08-01 00:01:40.898000,,
8328444589173,,zoom,2023-08-01 00:01:42.123000,,
8328444589173,28,click,2023-08-01 00:01:46.531000,,
8328444589173,,zoom,2023-08-01 00:01:46.585000,,
8328444589173,28,hover,2023-08-01 00:01:46.794000,,
8328444589173,27,click,2023-08-01 00:01:47.814000,,
8328444589173,,zoom,2023-08-01 00:01:47.822000,,
8328444589173,27,hover,2023-08-01 00:01:48.027000,,
8328444589173,15,hover,2023-08-01 00:01:48.959000,,
8328444589173,15,click,2023-08-01 00:01:50.132000,,
8328444589173,,zoom,2023-08-01 00:01:50.142000,,
8328444589173,15,hover,2023-08-01 00:01:50.933000,,
8328444589173,9,hover,2023-08-01 00:01:53.419000,,
8328444589173,9,click,2023-08-01 00:01:53.882000,,
8328444589173,,zoom,2023-08-01 00:01:53.942000,,
8328444589173,9,hover,2023-08-01 00:01:54.528000,,
8328444589173,22,hover,2023-08-01 00:01:56.788000,,
8328444589173,,zoom,2023-08-01 00:02:09.113000,,
8328444589173,19,click,2023-08-01 00:02:10.311000,,
8328444589173,,zoom,2023-08-01 00:02:10.320000,,
8328444589173,19,hover,2023-08-01 00:02:10.892000,,
8328444589173,,zoom,2023-08-01 00:02:12.420000,,
8328444589173,19,click,2023-08-01 00:02:14.433000,,
8328444589173,,zoom,2023-08-01 00:02:14.443000,,
8328444589173,19,hover,2023-08-01 00:02:15.667000,,
8328444589173,,zoom,2023-08-01 00:02:19.175000,,
8328444589173,25,click,2023-08-01 00:02:21.081000,,
8328444589173,,zoom,2023-08-01 00:02:21.088000,,
8328444589173,25,hover,2023-08-01 00:02:21.437000,,
8328444589173,,zoom,2023-08-01 00:02:22.041000,,
8328444589173,25,hover,2023-08-01 00:02:23.335000,,
8328444589173,25,click,2023-08-01 00:02:23.735000,,
8328444589173,,zoom,2023-08-01 00:02:23.745000,,
8328444589173,25,hover,2023-08-01 00:02:24.364000,,
8328444589173,12,click,2023-08-01 00:02:32.578000,,
8328444589173,,zoom,2023-08-01 00:02:32.634000,,
8328444589173,12,hover,2023-08-01 00:02:33.029000,,
8328444589173,18,click,2023-08-01 00:02:34.278000,,
8328444589173,,zoom,2023-08-01 00:02:34.286000,,
8328444589173,18,hover,2023-08-01 00:02:34.671000,,
8328444589173,,zoom,2023-08-01 00:02:35.394000,,
8328444589173,6,click,2023-08-01 00:02:36.777000,,
8328444589173,,zoom,2023-08-01 00:02:36.784000,,
8328444589173,6,hover,2023-08-01 00:02:37.189000,,
8328444589173,23,hover,2023-08-01 00:02:39.266000,,
8328444589173,16,click,2023-08-01 00:02:40.036000,,
8328444589173,,zoom,2023-08-01 00:02:40.090000,,
8328444589173,16,hover,2023-08-01 00:02:40.227000,,
8328444589173,3,hover,2023-08-01 00:02:40.472000,,
8328444589173,3,hover,2023-08-01 00:02:40.822000,,
8328444589173,3,hover,2023-08-01 00:02:41.184000,,
8328444589173,,zoom,2023-08-01 00:02:41.554000,,
8328444589173,,drag,2023-08-01 00:02:41.554000,,
8328444589173,,zoom,2023-08-01 00:02:41.693000,,
8328444589173,,drag,2023-08-01 00:02:42.669000,,
8328444589173,,zoom,2023-08-01 00:02:42.669000,,
8328444589173,,zoom,2023-08-01 00:02:42.820000,,
8328444589173,,zoom,2023-08-01 00:02:43.131000,,
8328444589173,,drag,2023-08-01 00:02:43.131000,,
8328444589173,,zoom,2023-08-01 00:02:43.255000,,
8328444589173,11,click,2023-08-01 00:02:43.606000,,
8328444589173,,zoom,2023-08-01 00:02:43.612000,,
8328444589173,11,hover,2023-08-01 00:02:43.846000,,
8328444589173,,zoom,2023-08-01 00:02:45.344000,,
8328444589173,,drag,2023-08-01 00:02:45.345000,,
8328444589173,,zoom,2023-08-01 00:02:45.494000,,
8328444589173,8,click,2023-08-01 00:02:46.293000,,
8328444589173,,zoom,2023-08-01 00:02:46.302000,,
8328444589173,8,hover,2023-08-01 00:02:46.517000,,
8328444589173,10,click,2023-08-01 00:02:46.991000,,
8328444589173,,zoom,2023-08-01 00:02:46.999000,,
8328444589173,10,hover,2023-08-01 00:02:47.225000,,
8328444589173,3,click,2023-08-01 00:02:48.012000,,
8328444589173,,zoom,2023-08-01 00:02:48.023000,,
8328444589173,3,hover,2023-08-01 00:02:48.212000,,
8328444589173,16,hover,2023-08-01 00:02:48.812000,,
8328444589173,23,click,2023-08-01 00:02:49.669000,,
8328444589173,,zoom,2023-08-01 00:02:49.677000,,
8328444589173,23,hover,2023-08-01 00:02:50.026000,,
8328444589173,5,hover,2023-08-01 00:02:51.668000,,
8328444589173,,zoom,2023-08-01 00:02:52.029000,,
8328444589173,,drag,2023-08-01 00:02:52.029000,,
8328444589173,,zoom,2023-08-01 00:02:52.159000,,
8328444589173,29,hover,2023-08-01 00:02:52.663000,,
8328444589173,,zoom,2023-08-01 00:02:52.788000,,
8328444589173,,drag,2023-08-01 00:02:52.788000,,
8328444589173,,zoom,2023-08-01 00:02:52.925000,,
8328444589173,29,hover,2023-08-01 00:02:53.689000,,
8328444589173,,zoom,2023-08-01 00:02:54.436000,,
8328444589173,29,click,2023-08-01 00:02:55.874000,,
8328444589173,,zoom,2023-08-01 00:02:55.886000,,
8328444589173,29,hover,2023-08-01 00:02:56.687000,,
8328444589173,,zoom,2023-08-01 00:03:08.024000,,
8328444589173,,zoom,2023-08-01 00:03:10.649000,,
8328444589173,,drag,2023-08-01 00:03:10.650000,,
8328444589173,,zoom,2023-08-01 00:03:10.713000,,
8328444589173,19,hover,2023-08-01 00:03:11.290000,,
8328444589173,,drag,2023-08-01 00:03:11.683000,,
8328444589173,,zoom,2023-08-01 00:03:11.683000,,
8328444589173,,zoom,2023-08-01 00:03:11.830000,,
8328444589173,,zoom,2023-08-01 00:03:12.483000,,
8328444589173,,drag,2023-08-01 00:03:12.483000,,
8328444589173,,zoom,2023-08-01 00:03:12.543000,,
8328444589173,19,hover,2023-08-01 00:03:12.843000,,
8328444589173,19,click,2023-08-01 00:03:14.938000,,
8328444589173,,zoom,2023-08-01 00:03:14.945000,,
8328444589173,19,click,2023-08-01 00:03:15.234000,,
8328444589173,,zoom,2023-08-01 00:03:15.243000,,
8328444589173,19,hover,2023-08-01 00:03:15.726000,,
8328444589173,,zoom,2023-08-01 00:03:17.268000,,
8328444589173,19,click,2023-08-01 00:03:19.012000,,
8328444589173,,zoom,2023-08-01 00:03:19.021000,,
8328444589173,19,hover,2023-08-01 00:03:19.894000,,
8328444589173,,zoom,2023-08-01 00:03:25.673000,,
8328444589173,26,hover,2023-08-01 00:03:26.863000,,
8328444589173,24,hover,2023-08-01 00:03:27.613000,,
8328444589173,22,click,2023-08-01 00:03:28.867000,,
8328444589173,,zoom,2023-08-01 00:03:28.875000,,
8328444589173,22,hover,2023-08-01 00:03:29.092000,,
8328444589173,,zoom,2023-08-01 00:03:30.514000,,
8328444589173,,drag,2023-08-01 00:03:30.515000,,
8328444589173,,zoom,2023-08-01 00:03:30.656000,,
8328444589173,,zoom,2023-08-01 00:03:31.571000,,
8328444589173,,drag,2023-08-01 00:03:31.571000,,
8328444589173,,zoom,2023-08-01 00:03:31.696000,,
8328444589173,24,click,2023-08-01 00:03:32.119000,,
8328444589173,,zoom,2023-08-01 00:03:32.132000,,
8328444589173,24,hover,2023-08-01 00:03:32.369000,,
8328444589173,,drag,2023-08-01 00:03:33.372000,,
8328444589173,,zoom,2023-08-01 00:03:33.372000,,
8328444589173,,zoom,2023-08-01 00:03:33.498000,,
8328444589173,,drag,2023-08-01 00:03:33.974000,,
8328444589173,,zoom,2023-08-01 00:03:33.974000,,
8328444589173,,zoom,2023-08-01 00:03:34.097000,,
8328444589173,14,click,2023-08-01 00:03:34.647000,,
8328444589173,,zoom,2023-08-01 00:03:34.656000,,
8328444589173,14,click,2023-08-01 00:03:35.103000,,
8328444589173,,zoom,2023-08-01 00:03:35.112000,,
8328444589173,14,hover,2023-08-01 00:03:35.472000,,
8328444589173,,zoom,2023-08-01 00:03:36.439000,,
8328444589173,,drag,2023-08-01 00:03:37.551000,,
8328444589173,,zoom,2023-08-01 00:03:37.551000,,
8328444589173,,drag,2023-08-01 00:03:37.675000,,
8328444589173,,zoom,2023-08-01 00:03:37.675000,,
8328444589173,,zoom,2023-08-01 00:03:37.723000,,
8328444589173,17,click,2023-08-01 00:03:38.242000,,
8328444589173,,zoom,2023-08-01 00:03:38.249000,,
8328444589173,17,hover,2023-08-01 00:03:38.904000,,
4160540621495,,click_axis_y,2023-08-01 18:34:01.383000,,
4160540621495,,click_axis_x,2023-08-01 18:34:03.120000,,
4160540621495,,click_axis_x,2023-08-01 18:34:06.113000,,
4160540621495,,click_axis_y,2023-08-01 18:34:15.003000,,
4160540621495,,axis_x,2023-08-01 18:36:07.405000,,Num of Loan
4160540621495,,axis_y,2023-08-01 18:36:17.842000,,Num of Delayed Payment
4160540621495,,zoom,2023-08-01 18:36:22.902000,,
4160540621495,,zoom,2023-08-01 18:36:22.903000,,
4160540621495,,zoom,2023-08-01 18:36:22.939000,,
4160540621495,,zoom,2023-08-01 18:36:22.940000,,
4160540621495,,zoom,2023-08-01 18:36:22.943000,,
4160540621495,,zoom,2023-08-01 18:36:22.979000,,
4160540621495,,zoom,2023-08-01 18:36:23.011000,,
4160540621495,,zoom,2023-08-01 18:36:23.042000,,
4160540621495,,zoom,2023-08-01 18:36:23.074000,,
4160540621495,,zoom,2023-08-01 18:36:23.399000,,
4160540621495,,zoom,2023-08-01 18:36:23.454000,,
4160540621495,,zoom,2023-08-01 18:36:23.456000,,
4160540621495,,zoom,2023-08-01 18:36:23.476000,,
4160540621495,,zoom,2023-08-01 18:36:23.492000,,
4160540621495,,zoom,2023-08-01 18:36:23.536000,,
4160540621495,,zoom,2023-08-01 18:36:23.564000,,
4160540621495,,zoom,2023-08-01 18:36:23.637000,,
4160540621495,,zoom,2023-08-01 18:36:23.656000,,
4160540621495,,zoom,2023-08-01 18:36:23.706000,,
4160540621495,,zoom,2023-08-01 18:36:23.736000,,
4160540621495,,zoom,2023-08-01 18:36:23.775000,,
4160540621495,,zoom,2023-08-01 18:36:24.761000,,
4160540621495,,zoom,2023-08-01 18:36:24.839000,,
4160540621495,,zoom,2023-08-01 18:36:24.891000,,
4160540621495,,zoom,2023-08-01 18:36:24.961000,,
4160540621495,,zoom,2023-08-01 18:36:25.006000,,
4160540621495,,zoom,2023-08-01 18:36:25.087000,,
4160540621495,,zoom,2023-08-01 18:36:25.113000,,
4160540621495,,zoom,2023-08-01 18:36:25.159000,,
4160540621495,,zoom,2023-08-01 18:36:25.473000,,
4160540621495,,zoom,2023-08-01 18:36:25.528000,,
4160540621495,,zoom,2023-08-01 18:36:25.551000,,
4160540621495,,zoom,2023-08-01 18:36:25.648000,,
4160540621495,,zoom,2023-08-01 18:36:25.670000,,
4160540621495,,zoom,2023-08-01 18:36:25.698000,,
4160540621495,,zoom,2023-08-01 18:36:25.747000,,
4160540621495,,zoom,2023-08-01 18:36:25.762000,,
4160540621495,,zoom,2023-08-01 18:36:25.793000,,
4160540621495,,zoom,2023-08-01 18:36:25.810000,,
4160540621495,,zoom,2023-08-01 18:36:25.843000,,
4160540621495,,zoom,2023-08-01 18:36:25.861000,,
4160540621495,,zoom,2023-08-01 18:36:25.892000,,
4160540621495,,zoom,2023-08-01 18:36:25.909000,,
4160540621495,,zoom,2023-08-01 18:36:25.959000,,
4160540621495,,zoom,2023-08-01 18:36:25.986000,,
4160540621495,,zoom,2023-08-01 18:36:26.046000,,
4160540621495,,zoom,2023-08-01 18:36:26.054000,,
4160540621495,,zoom,2023-08-01 18:36:26.114000,,
4160540621495,,zoom,2023-08-01 18:36:26.119000,,
4160540621495,,zoom,2023-08-01 18:36:26.160000,,
4160540621495,,zoom,2023-08-01 18:36:26.166000,,
4160540621495,,zoom,2023-08-01 18:36:26.213000,,
4160540621495,,zoom,2023-08-01 18:36:26.238000,,
4160540621495,,zoom,2023-08-01 18:36:26.299000,,
4160540621495,,zoom,2023-08-01 18:36:26.326000,,
4160540621495,,zoom,2023-08-01 18:36:26.369000,,
4160540621495,,zoom,2023-08-01 18:36:26.396000,,
4160540621495,,zoom,2023-08-01 18:36:26.434000,,
4160540621495,,zoom,2023-08-01 18:36:29.182000,,
4160540621495,,zoom,2023-08-01 18:36:29.234000,,
4160540621495,,zoom,2023-08-01 18:36:29.240000,,
4160540621495,,zoom,2023-08-01 18:36:29.276000,,
4160540621495,,zoom,2023-08-01 18:36:29.296000,,
4160540621495,,zoom,2023-08-01 18:36:29.337000,,
4160540621495,,zoom,2023-08-01 18:36:29.371000,,
4160540621495,,zoom,2023-08-01 18:36:29.423000,,
4160540621495,,zoom,2023-08-01 18:36:29.461000,,
4160540621495,,zoom,2023-08-01 18:36:29.506000,,
4160540621495,,zoom,2023-08-01 18:36:29.520000,,
4160540621495,,zoom,2023-08-01 18:36:29.555000,,
4160540621495,,zoom,2023-08-01 18:36:29.572000,,
4160540621495,,zoom,2023-08-01 18:36:29.601000,,
4160540621495,,zoom,2023-08-01 18:36:32.836000,,
4160540621495,,zoom,2023-08-01 18:36:32.897000,,
4160540621495,,zoom,2023-08-01 18:36:32.926000,,
4160540621495,,zoom,2023-08-01 18:36:32.958000,,
4160540621495,,zoom,2023-08-01 18:36:33.015000,,
4160540621495,,zoom,2023-08-01 18:36:33.071000,,
4160540621495,,zoom,2023-08-01 18:36:33.100000,,
4160540621495,,zoom,2023-08-01 18:36:33.139000,,
4160540621495,,zoom,2023-08-01 18:36:33.165000,,
4160540621495,,zoom,2023-08-01 18:36:33.204000,,
4160540621495,,zoom,2023-08-01 18:36:33.282000,,
4160540621495,,zoom,2023-08-01 18:36:33.331000,,
4160540621495,,zoom,2023-08-01 18:36:33.335000,,
4160540621495,,zoom,2023-08-01 18:36:33.389000,,
4160540621495,,zoom,2023-08-01 18:36:33.395000,,
4160540621495,,zoom,2023-08-01 18:36:33.438000,,
4160540621495,,zoom,2023-08-01 18:36:33.462000,,
4160540621495,,zoom,2023-08-01 18:36:33.539000,,
4160540621495,,zoom,2023-08-01 18:36:33.571000,,
4160540621495,,zoom,2023-08-01 18:36:33.610000,,
4160540621495,,zoom,2023-08-01 18:36:33.641000,,
4160540621495,,zoom,2023-08-01 18:36:33.698000,,
4160540621495,,zoom,2023-08-01 18:36:33.739000,,
4160540621495,,zoom,2023-08-01 18:36:33.766000,,
4160540621495,,zoom,2023-08-01 18:36:33.780000,,
4160540621495,,zoom,2023-08-01 18:36:33.805000,,
4160540621495,,zoom,2023-08-01 18:36:33.822000,,
4160540621495,,zoom,2023-08-01 18:36:35.086000,,
4160540621495,,drag,2023-08-01 18:36:35.086000,,
4160540621495,,zoom,2023-08-01 18:36:35.160000,,
4160540621495,,drag,2023-08-01 18:36:35.185000,,
4160540621495,,zoom,2023-08-01 18:36:35.185000,,
4160540621495,,zoom,2023-08-01 18:36:35.225000,,
4160540621495,,drag,2023-08-01 18:36:35.245000,,
4160540621495,,zoom,2023-08-01 18:36:35.245000,,
4160540621495,,zoom,2023-08-01 18:36:35.274000,,
4160540621495,,drag,2023-08-01 18:36:35.313000,,
4160540621495,,zoom,2023-08-01 18:36:35.313000,,
4160540621495,,zoom,2023-08-01 18:36:35.369000,,
4160540621495,,drag,2023-08-01 18:36:35.393000,,
4160540621495,,zoom,2023-08-01 18:36:35.393000,,
4160540621495,,zoom,2023-08-01 18:36:35.425000,,
4160540621495,,drag,2023-08-01 18:36:35.471000,,
4160540621495,,zoom,2023-08-01 18:36:35.471000,,
4160540621495,,zoom,2023-08-01 18:36:35.525000,,
4160540621495,,zoom,2023-08-01 18:36:41.847000,,
4160540621495,27,click,2023-08-01 18:36:43.239000,,
4160540621495,,zoom,2023-08-01 18:36:43.249000,,
4160540621495,27,hover,2023-08-01 18:36:43.974000,,
4160540621495,27,hover,2023-08-01 18:36:45.314000,,
4160540621495,27,hover,2023-08-01 18:36:51.858000,,
4160540621495,3,click,2023-08-01 18:36:53.988000,,
4160540621495,,zoom,2023-08-01 18:36:54.078000,,
4160540621495,3,hover,2023-08-01 18:36:54.896000,,
4160540621495,16,click,2023-08-01 18:36:55.679000,,
4160540621495,,zoom,2023-08-01 18:36:55.684000,,
4160540621495,16,hover,2023-08-01 18:36:55.986000,,
4160540621495,28,click,2023-08-01 18:36:57.290000,,
4160540621495,,zoom,2023-08-01 18:36:57.298000,,
4160540621495,28,hover,2023-08-01 18:36:57.528000,,
4160540621495,10,hover,2023-08-01 18:36:58.689000,,
4160540621495,29,click,2023-08-01 18:36:59.508000,,
4160540621495,,zoom,2023-08-01 18:36:59.520000,,
4160540621495,29,hover,2023-08-01 18:36:59.762000,,
4160540621495,10,click,2023-08-01 18:37:00.421000,,
4160540621495,,zoom,2023-08-01 18:37:00.430000,,
4160540621495,10,hover,2023-08-01 18:37:00.850000,,
4160540621495,8,click,2023-08-01 18:37:01.508000,,
4160540621495,,zoom,2023-08-01 18:37:01.520000,,
4160540621495,8,hover,2023-08-01 18:37:02.129000,,
4160540621495,14,click,2023-08-01 18:37:04.368000,,
4160540621495,,zoom,2023-08-01 18:37:04.377000,,
4160540621495,14,hover,2023-08-01 18:37:04.751000,,
4160540621495,22,click,2023-08-01 18:37:05.691000,,
4160540621495,,zoom,2023-08-01 18:37:05.698000,,
4160540621495,22,click,2023-08-01 18:37:06.257000,,
4160540621495,,zoom,2023-08-01 18:37:06.265000,,
4160540621495,22,hover,2023-08-01 18:37:06.461000,,
4160540621495,15,click,2023-08-01 18:37:07.296000,,
4160540621495,,zoom,2023-08-01 18:37:07.306000,,
4160540621495,15,hover,2023-08-01 18:37:07.730000,,
4160540621495,14,hover,2023-08-01 18:37:08.271000,,
4160540621495,11,hover,2023-08-01 18:37:08.378000,,
4160540621495,,zoom,2023-08-01 18:37:10.680000,,
4160540621495,,zoom,2023-08-01 18:37:10.754000,,
4160540621495,,zoom,2023-08-01 18:37:10.974000,,
4160540621495,,zoom,2023-08-01 18:37:11.034000,,
4160540621495,,zoom,2023-08-01 18:37:11.363000,,
4160540621495,,zoom,2023-08-01 18:37:11.416000,,
4160540621495,,zoom,2023-08-01 18:37:11.419000,,
4160540621495,,zoom,2023-08-01 18:37:11.421000,,
4160540621495,,zoom,2023-08-01 18:37:11.468000,,
4160540621495,,zoom,2023-08-01 18:37:11.473000,,
4160540621495,,zoom,2023-08-01 18:37:11.508000,,
4160540621495,,zoom,2023-08-01 18:37:11.514000,,
4160540621495,,zoom,2023-08-01 18:37:11.562000,,
4160540621495,,zoom,2023-08-01 18:37:11.592000,,
4160540621495,,zoom,2023-08-01 18:37:11.648000,,
4160540621495,,zoom,2023-08-01 18:37:11.724000,,
4160540621495,,zoom,2023-08-01 18:37:11.760000,,
4160540621495,,zoom,2023-08-01 18:37:11.810000,,
4160540621495,,zoom,2023-08-01 18:37:11.872000,,
4160540621495,,zoom,2023-08-01 18:37:11.900000,,
4160540621495,,zoom,2023-08-01 18:37:11.933000,,
4160540621495,,zoom,2023-08-01 18:37:11.980000,,
4160540621495,,zoom,2023-08-01 18:37:12.034000,,
4160540621495,11,click,2023-08-01 18:37:16.196000,,
4160540621495,,zoom,2023-08-01 18:37:16.279000,,
4160540621495,11,hover,2023-08-01 18:37:21.227000,,
4160540621495,14,hover,2023-08-01 18:37:21.357000,,
4160540621495,,zoom,2023-08-01 18:37:22.344000,,
4160540621495,12,click,2023-08-01 18:37:25.090000,,
4160540621495,,zoom,2023-08-01 18:37:25.176000,,
4160540621495,12,hover,2023-08-01 18:37:25.576000,,
4160540621495,6,hover,2023-08-01 18:37:26.418000,,
4160540621495,12,hover,2023-08-01 18:37:27.217000,,
4160540621495,17,click,2023-08-01 18:37:28.561000,,
4160540621495,,zoom,2023-08-01 18:37:28.566000,,
4160540621495,17,hover,2023-08-01 18:37:28.719000,,
4160540621495,9,click,2023-08-01 18:37:29.843000,,
4160540621495,,zoom,2023-08-01 18:37:29.850000,,
4160540621495,9,hover,2023-08-01 18:37:30.016000,,
4160540621495,4,click,2023-08-01 18:37:31.341000,,
4160540621495,,zoom,2023-08-01 18:37:31.350000,,
4160540621495,4,hover,2023-08-01 18:37:31.720000,,
4160540621495,2,click,2023-08-01 18:37:32.543000,,
4160540621495,,zoom,2023-08-01 18:37:32.550000,,
4160540621495,2,hover,2023-08-01 18:37:32.732000,,
